enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,baseCurrency,quoteCurrency,underlying,restricted,highLeverageFeeExempt,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h,tokenizedEquity
True,False,0.05,0.0001,0.0001,314.4,337.95,340.3,337.95,spot,BCHHEDGE,USD,,False,True,0.009559372666168783,0.0767882746534969,0.04563737623762376,0.0,0.0,
True,False,5e-07,100.0,100.0,0.0014945,0.001489,0.00149,0.00149,spot,BEAR,USD,,False,True,-0.007659007659007659,0.15998442973919813,0.13914373088685014,1081623.986525,1081623.986525,
True,False,5e-07,100.0,100.0,0.0014965,0.0014875,0.00149,0.00149,spot,BEAR,USDT,,False,True,-0.0053404539385847796,0.15953307392996108,0.13480578827113482,28296.30435,28294.72371843901,
True,False,1e-07,100.0,100.0,0.000472,0.0004665,0.0004708,0.0004708,spot,BEARSHIT,USD,,False,True,0.015311623894759542,0.23181580324437467,0.16160868492474711,17878.28614,17878.28614,
True,False,1e-08,1000000.0,1000000.0,2.2e-07,2.1e-07,2.2e-07,2.2e-07,spot,BNBBEAR,USD,,False,True,0.047619047619047616,0.2222222222222222,0.15789473684210525,761.2,761.2,
True,False,1e-08,1000000.0,1000000.0,2.1e-07,2.1e-07,2.2e-07,2.1e-07,spot,BNBBEAR,USDT,,False,True,0.0,0.10526315789473684,0.05,265.06,265.0451937484,
True,False,0.25,0.0001,0.0001,510.0,512.0,517.0,512.0,spot,BNBBULL,USD,,False,True,-0.028462998102466792,-0.16612377850162866,-0.1296217594560136,80748.3784,80748.3784,
True,False,0.25,0.0001,0.0001,510.5,513.5,518.5,513.5,spot,BNBBULL,USDT,,False,True,-0.022835394862036156,-0.1595744680851064,-0.1210954214805306,8431.3576,8430.886624364464,
True,False,2.5,1e-06,1e-06,36610.0,35720.0,35827.5,35827.5,spot,BNBHALF,USD,,False,True,-0.002644582086436078,-0.024969383589604027,-0.02077212162623847,0.0,0.0,
True,False,0.0025,0.01,0.01,18.145,18.7675,18.8625,18.7675,spot,BNBHEDGE,USD,,False,True,0.005356903709655819,0.05257992148065059,0.03659210162938415,0.0,0.0,
True,False,5e-08,1000.0,1000.0,0.00017065,0.00017045,0.0001711,0.00017065,spot,BSVBEAR,USD,,False,True,0.009464655427388346,0.1854810698159083,0.15265113137453562,104.0208,104.0208,
True,False,5e-08,1000.0,1000.0,0.00017315,0.00017005,0.0001716,0.0001716,spot,BSVBEAR,USDT,,False,True,0.023255813953488372,0.18672199170124482,0.16417910447761194,169.78185,169.772365985859,
True,False,5e-08,1000.0,1000.0,0.00014765,0.00014795,0.0001486,0.00014795,spot,BSVBULL,USD,,False,True,-0.008378016085790885,-0.17828381005276311,-0.15287718293730318,2884.9298,2884.9298,
True,False,5e-08,1000.0,1000.0,0.000149,0.0001476,0.00014905,0.000149,spot,BSVBULL,USDT,,False,True,-0.006666666666666667,-0.1742865059573289,-0.15051311288483465,1195.8208,1195.754001450112,
True,False,0.25,1e-05,1e-05,6134.0,5689.25,5701.0,5701.0,spot,BSVHALF,USD,,False,True,-0.002013129102844639,-0.029658312412237778,-0.025261808078649285,0.0,0.0,
True,False,0.05,0.0001,0.0001,306.325,338.3,339.55,338.3,spot,BSVHEDGE,USD,,False,True,0.001628423390081421,0.05983709273182957,0.050458003415618694,0.0,0.0,
True,False,2.5,1e-05,1e-05,5300.0,5302.5,5312.5,5302.5,spot,BULL,USD,,False,True,0.01,-0.1502403846153846,-0.1325153374233129,1343951.446075,1343951.446075,
True,False,2.5,1e-05,1e-05,5300.0,5302.5,5310.0,5302.5,spot,BULL,USDT,,False,True,0.01,-0.1495589414595028,-0.13322435635472007,1187723.34785,1187657.001623789,
True,False,0.05,0.001,0.001,100.0,99.05,100.05,100.0,spot,BULLSHIT,USD,,False,True,-0.00842835894893406,-0.2079207920792079,-0.15254237288135594,4835.296,4835.296,
True,False,5e-05,0.0001,0.0001,0.02745,0.02625,0.0271,0.0271,spot,BVOL,BTC,,False,True,-0.001841620626151013,0.016885553470919325,0.056530214424951264,0.0,0.0,
True,False,0.1,0.0001,0.0001,906.5,900.4,914.4,906.5,spot,BVOL,USD,,False,True,0.0,-0.04215976331360947,-0.0009918448313863788,19668.56944,19668.56944,
True,False,0.1,0.0001,0.0001,906.1,900.4,911.8,906.1,spot,BVOL,USDT,,False,True,0.0,-0.04308797127468582,-0.002531924262439454,9.214,9.21348530596,
True,False,5e-08,1000.0,1000.0,0.0001423,0.0001391,0.0001453,0.0001423,spot,COMPBEAR,USD,,False,True,0.045554739162380606,0.2059322033898305,0.10955165692007797,481.9891,481.9891,
True,False,5e-08,1000.0,1000.0,0.0001259,0.0001391,0.00014555,0.0001391,spot,COMPBEAR,USDT,,False,True,0.02204261572373255,0.1788135593220339,0.12313282196205087,172.6022,172.592558441108,
True,False,0.001,0.01,0.01,4.691,4.574,4.697,4.691,spot,COMPBULL,USD,,False,True,-0.007615823989845568,-0.19605826906598114,-0.09483839845634347,2235.462185,2235.462185,
True,False,0.001,0.01,0.01,4.7,4.502,4.67,4.67,spot,COMPBULL,USDT,,False,True,-0.027285982087065196,-0.1671868033883192,-0.1226751831673868,130.931665,130.9243511571931,
True,False,0.5,1e-05,1e-05,14775.0,13681.5,13733.0,13733.0,spot,COMPHALF,USD,,False,True,-0.004097320424961021,-0.034722710339495325,-0.02029605849830569,0.0,0.0,
True,False,0.01,0.001,0.001,138.63,143.08,143.92,143.08,spot,COMPHEDGE,USD,,False,True,0.007392804337111878,0.0719208870242733,0.040960349217897415,3388.84625,3388.84625,
True,False,2.5,1e-05,1e-05,10037.5,9967.5,10045.0,10037.5,spot,CUSDTBEAR,USD,,False,True,0.0,-0.000249003984063745,0.0,9.937125,9.937125,
True,False,2.5,1e-05,1e-05,9987.5,9967.5,10047.5,9987.5,spot,CUSDTBEAR,USDT,,False,True,0.0,0.0,0.0,0.0,0.0,
True,False,1.0,1e-05,1e-05,4047.0,4021.0,4053.0,4047.0,spot,CUSDTBULL,USD,,False,True,0.0,0.0,0.0,0.0,0.0,
True,False,1.0,1e-05,1e-05,4019.0,4021.0,4054.0,4021.0,spot,CUSDTBULL,USDT,,False,True,-0.0002486325211337643,0.0009957679860592482,0.0004976362279173924,0.12057,0.1205632649598,
True,False,0.25,1e-05,1e-05,5429.25,5369.75,5375.25,5375.25,spot,CUSDTHALF,USD,,False,True,-9.301027763567875e-05,-0.0012077855716077484,-0.0012077855716077484,0.0,0.0,
True,False,0.5,1e-05,1e-05,6607.5,6537.0,6565.5,6565.5,spot,CUSDTHEDGE,USD,,False,True,0.0,-0.0001522881291403335,-0.0001522881291403335,0.0,0.0,
True,False,1e-05,10.0,10.0,0.03138,0.0319,0.03241,0.0319,spot,DEFIBEAR,USD,,False,True,-0.006230529595015576,0.20696178584941355,0.1,22866.1923,22866.1923,
True,False,1e-05,10.0,10.0,0.02765,0.03188,0.03246,0.03188,spot,DEFIBEAR,USDT,,False,True,0.01723037651563497,0.2270977675134719,0.10006901311249138,29.5855,29.58384735397,
True,False,0.025,0.001,0.001,64.0,63.7,64.375,64.0,spot,DEFIBULL,USD,,False,True,-0.0291998483124763,-0.20323685029567382,-0.09859154929577464,12330.54005,12330.54005,
True,False,0.025,0.001,0.001,64.15,63.475,64.675,64.15,spot,DEFIBULL,USDT,,False,True,-0.022103658536585365,-0.20826905276149338,-0.10529986052998605,1347.3362,1347.260937799868,
True,False,0.5,1e-05,1e-05,14993.0,13522.5,13552.0,13552.0,spot,DEFIHALF,USD,,False,True,-0.0031629275468922397,-0.03462031628437099,-0.016260162601626018,0.0,0.0,
True,False,0.05,0.0001,0.0001,284.975,326.55,327.5,326.55,spot,DEFIHEDGE,USD,,False,True,0.006782796361954679,0.07179781734635267,0.0315905860053704,0.0,0.0,
True,False,0.05,0.001,0.001,193.0,193.0,193.5,193.0,spot,DOGEBEAR2021,USD,,False,True,0.033743974290305304,0.2883845126835781,0.2296909843899331,465412.6421,465412.6421,
True,False,0.25,0.0001,0.0001,537.5,536.25,539.75,537.5,spot,DOGEBULL,USD,,False,True,-0.05035335689045936,-0.2570836212854181,-0.21875,280051.944925,280051.944925,
True,False,10.0,1e-06,1e-06,141000.0,137840.0,139160.0,139160.0,spot,DOGEHALF,USD,,False,True,-0.013049645390070922,-0.04409946421211705,-0.0379536812996889,14.1,14.1,
True,False,0.0001,0.1,0.1,0.93,0.9348,0.9443,0.9348,spot,DOGEHEDGE,USD,,False,True,0.012674683132921676,0.09027291812456263,0.06554200387552718,1882.30384,1882.30384,
True,False,1e-07,100.0,100.0,0.0005034,0.0005195,0.0005271,0.0005195,spot,DRGNBEAR,USD,,False,True,0.016833039733803092,0.26738228836301536,0.16505943036555282,11.89703,11.89703,
True,False,0.005,0.01,0.01,15.265,14.69,14.85,14.85,spot,DRGNBULL,USD,,False,True,-0.014598540145985401,-0.24002047082906858,-0.16690042075736325,1327.28075,1327.28075,
True,False,1.0,1e-05,1e-05,19360.0,18242.0,18312.0,18312.0,spot,DRGNHALF,USD,,False,True,-0.002125224783390551,-0.041958773673746994,-0.0284895750437689,0.0,0.0,
True,False,0.01,0.001,0.001,124.31,132.35,133.16,132.35,spot,DRGNHEDGE,USD,,False,True,0.0048591602763647405,0.08120251613430275,0.05786907521381184,0.0,0.0,
True,False,5e-08,1000.0,1000.0,0.00018275,0.0001825,0.00018425,0.00018275,spot,EOSBEAR,USD,,False,True,-0.003544165757906216,0.29701916252661464,0.16661346951803382,3879.7841,3879.7841,
True,False,5e-08,1000.0,1000.0,0.0001811,0.0001825,0.0001845,0.0001825,spot,EOSBEAR,USDT,,False,True,0.004955947136563877,0.29524485450674237,0.17779929009357856,733.4114,733.370431639196,
True,False,1e-06,10.0,10.0,0.002715,0.002742,0.002755,0.002742,spot,EOSBULL,USD,,False,True,0.012555391432791729,-0.25670913526701,-0.17334941211938498,60911.20242,60911.20242,
True,False,1e-06,10.0,10.0,0.0027,0.002735,0.002756,0.002735,spot,EOSBULL,USDT,,False,True,-0.004730713245997089,-0.25780189959294436,-0.17020631067961164,22117.74626,22116.510762693917,
True,False,0.5,1e-05,1e-05,9211.5,8936.0,8954.5,8954.5,spot,EOSHALF,USD,,False,True,0.0008942044374895211,-0.04587107085775173,-0.029480301306020702,7016.395935,7016.395935,
True,False,0.025,0.001,0.001,213.975,240.15,241.15,240.15,spot,EOSHEDGE,USD,,False,True,0.0015639662183296842,0.09569978327820235,0.05874572908630001,0.0,0.0,
True,False,1e-08,100000.0,100000.0,1.22e-06,1.24e-06,1.28e-06,1.24e-06,spot,ETCBEAR,USD,,False,True,0.01639344262295082,0.21568627450980393,0.1588785046728972,565.006,565.006,
True,False,0.01,0.01,0.01,20.58,20.23,20.63,20.58,spot,ETCBULL,USD,,False,True,-0.02602934216753431,-0.2315160567587752,-0.1684848484848485,9594.83088,9594.83088,
True,False,1.0,1e-05,1e-05,26291.0,24655.0,24819.0,24819.0,spot,ETCHALF,USD,,False,True,-0.00465209544816523,-0.040069619029201316,-0.02978773308314765,0.0,0.0,
True,False,0.0025,0.01,0.01,30.9125,30.66,30.87,30.87,spot,ETCHEDGE,USD,,False,True,0.015377024915714169,0.08917703096057158,0.06586102719033232,61.825,61.825,
True,False,1e-08,10000.0,10000.0,3.69e-06,3.66e-06,3.68e-06,3.68e-06,spot,ETHBEAR,USD,,False,True,0.025069637883008356,0.2185430463576159,0.12195121951219512,40934.3495,40934.3495,
True,False,1e-08,10000.0,10000.0,3.66e-06,3.65e-06,3.68e-06,3.66e-06,spot,ETHBEAR,USDT,,False,True,0.019498607242339833,0.2119205298013245,0.11926605504587157,7157.833,7157.43316344862,
True,False,0.25,0.0001,0.0001,707.5,708.25,709.75,708.25,spot,ETHBULL,USD,,False,True,-0.02175414364640884,-0.19494174481386758,-0.11579275905118602,796223.662825,796223.662825,
True,False,0.25,0.0001,0.0001,708.75,708.0,710.25,708.75,spot,ETHBULL,USDT,,False,True,-0.018011776931070315,-0.19620073717039976,-0.11654721096914927,395103.506725,395081.43624311435,
True,False,1.0,1e-05,1e-05,22800.0,22720.0,22755.0,22755.0,spot,ETHHALF,USD,,False,True,-0.001973684210526316,-0.0328133633697454,-0.01918103448275862,16.06,16.06,
True,False,0.005,0.001,0.001,38.86,39.07,39.15,39.07,spot,ETHHEDGE,USD,,False,True,0.006310367031551835,0.06792401257345906,0.04158890962410024,11811.48922,11811.48922,
True,False,2.5e-06,10.0,10.0,0.0078775,0.008125,0.0082575,0.008125,spot,EXCHBEAR,USD,,False,True,0.012145748987854251,0.15988579586009993,0.12146307798481712,2320.45455,2320.45455,
True,False,2.5,1e-05,1e-05,6292.5,5935.0,6007.5,6007.5,spot,EXCHBULL,USD,,False,True,-0.024756493506493508,-0.15267983074753175,-0.11065877128053293,1115.89655,1115.89655,
True,False,1.0,1e-05,1e-05,18382.0,17487.0,17549.0,17549.0,spot,EXCHHALF,USD,,False,True,-0.0023308698123934053,-0.025488671701466015,-0.019992181828335287,0.0,0.0,
True,False,0.025,0.001,0.001,190.575,193.5,194.7,193.5,spot,EXCHHEDGE,USD,,False,True,0.004803323380501104,0.04594594594594595,0.03462103996791873,0.0,0.0,
True,False,1e-05,1.0,1.0,0.0543,0.05552,0.05622,0.05552,spot,GRTBEAR,USD,,False,True,0.037951018882034025,0.2085328689595124,0.11620426216324889,7603.6292,7603.6292,
True,False,0.00025,0.1,0.1,0.78,0.778,0.788,0.78,spot,GRTBULL,USD,,False,True,-0.0505173463177115,-0.18939984411535463,-0.11614730878186968,456577.16985,456577.16985,
True,False,1.0,1e-05,1e-05,13877.0,13895.0,13917.0,13895.0,spot,HALF,USD,,False,True,0.001297110326439432,-0.025937609533824044,-0.023816214697203877,56114.02735,56114.02735,
True,False,1.0,1e-05,1e-05,23075.0,21388.0,21474.0,21474.0,spot,HALFSHIT,USD,,False,True,-0.0012093023255813954,-0.03569985181193588,-0.026166613759013198,0.0,0.0,
True,False,0.01,0.001,0.001,154.77,155.59,156.03,155.59,spot,HEDGE,USD,,False,True,-0.0037457979830318555,0.04866212846262721,0.045210264678221146,4607.97099,4607.97099,
True,False,0.01,0.001,0.001,117.16,116.31,117.08,117.08,spot,HEDGESHIT,USD,,False,True,0.008701645558714569,0.08057221965851408,0.053067098398992624,1284.45295,1284.45295,
True,False,5e-06,10.0,10.0,0.02226,0.02189,0.02226,0.02226,spot,HTBEAR,USD,,False,True,0.05873959571938169,0.2523206751054852,0.19548872180451127,21937.1394,21937.1394,
True,False,0.005,0.01,0.01,14.16,14.135,14.41,14.16,spot,HTBULL,USD,,False,True,-0.056,-0.22133626615342314,-0.1947682684105772,16728.55565,16728.55565,
True,False,0.5,1e-05,1e-05,12054.0,10790.0,10821.5,10821.5,spot,HTHALF,USD,,False,True,-0.006655039471268588,-0.037318743883996086,-0.03284475824470462,0.0,0.0,
True,False,0.05,0.0001,0.0001,360.1,366.3,368.8,366.3,spot,HTHEDGE,USD,,False,True,0.011459340052464448,0.07387862796833773,0.06389776357827476,3762.241875,3762.241875,
True,False,5e-05,1e-05,1e-05,0.094,0.09325,0.09615,0.094,spot,IBVOL,BTC,,False,True,0.0,0.07551487414187644,0.032399780340472265,0.004173236,141.88447893573374,
True,False,0.5,1e-05,1e-05,3210.5,3197.0,3247.5,3210.5,spot,IBVOL,USD,,False,True,0.0,0.03422726906660224,-0.018795843520782396,38825.49707,38825.49707,
True,False,0.5,1e-05,1e-05,3222.5,3197.5,3248.5,3222.5,spot,IBVOL,USDT,,False,True,0.0,0.03759156403445223,-0.0016265200216869337,1430.652285,1430.57236876336,
True,False,2.5e-06,10.0,10.0,0.0111575,0.011175,0.01144,0.011175,spot,KNCBEAR,USD,,False,True,-0.02529437418229394,0.26164267569856053,0.1904127829560586,3608.498125,3608.498125,
True,False,2.5e-06,10.0,10.0,0.0111125,0.011235,0.011465,0.011235,spot,KNCBEAR,USDT,,False,True,-0.011438627364716234,0.30374238468233244,0.2103420414758955,1991.48905,1991.377805421667,
True,False,0.0005,0.1,0.1,1.4595,1.438,1.4625,1.4595,spot,KNCBULL,USD,,False,True,0.013541666666666667,-0.2568737270875764,-0.18645484949832775,8194.8193,8194.8193,
True,False,0.0005,0.1,0.1,1.676,1.42,1.4565,1.4565,spot,KNCBULL,USDT,,False,True,0.0,-0.25802343352012225,-0.19862448418156808,50.4476,50.444781997064,
True,False,0.5,1e-05,1e-05,8148.0,7610.0,7659.0,7659.0,spot,KNCHALF,USD,,False,True,0.00039184952978056425,-0.044655107895721594,-0.03319868720020197,0.0,0.0,
True,False,0.05,0.0001,0.0001,461.9,515.6,520.45,515.6,spot,KNCHEDGE,USD,,False,True,0.0006792819019893256,0.09306762772948908,0.06639089968976215,0.0,0.0,
True,False,0.025,0.001,0.001,82.975,83.825,86.4,83.825,spot,LEOBEAR,USD,,False,True,-0.004749183734045711,0.0384019820377826,0.0384019820377826,10.27245,10.27245,
True,False,0.25,0.0001,0.0001,707.25,715.75,744.0,715.75,spot,LEOBULL,USD,,False,True,0.007034822370735139,-0.07734450531743474,-0.03047748052827633,3352.529225,3352.529225,
True,False,0.5,1e-05,1e-05,8010.0,9509.0,9566.5,9509.0,spot,LEOHALF,USD,,False,True,0.0018965335581076809,-0.0060105576752208225,-0.0048142333856619575,0.0,0.0,
True,False,0.25,0.0001,0.0001,2466.0,2307.75,2338.25,2338.25,spot,LEOHEDGE,USD,,False,True,-0.0020273154075970976,0.01266782156777826,0.010043196544276458,0.0,0.0,
True,False,1e-08,1000000.0,1000000.0,3.4e-07,3.3e-07,3.5e-07,3.4e-07,spot,LINKBEAR,USD,,False,True,0.0,0.3076923076923077,0.0967741935483871,10607.34,10607.34,
True,False,1e-08,1000000.0,1000000.0,3.4e-07,3.3e-07,3.5e-07,3.4e-07,spot,LINKBEAR,USDT,,False,True,0.030303030303030304,0.25925925925925924,0.13333333333333333,17371.35,17370.379636389,
True,False,0.001,0.1,0.1,2.246,2.251,2.266,2.251,spot,LINKBULL,USD,,False,True,0.004014272970561998,-0.2524078379275988,-0.11238170347003154,89177.10434,89177.10434,
True,False,0.001,0.1,0.1,2.248,2.243,2.263,2.248,spot,LINKBULL,USDT,,False,True,0.0,-0.24991658324991659,-0.12118842845973417,140067.8332,140060.00901083744,
True,False,1.0,1e-05,1e-05,17991.0,17525.0,17576.0,17576.0,spot,LINKHALF,USD,,False,True,0.0004553734061930783,-0.04436711613745106,-0.019086951668713027,1781.109,1781.109,
True,False,0.0025,0.01,0.01,25.3125,26.2975,26.4175,26.2975,spot,LINKHEDGE,USD,,False,True,-0.0008548632218844985,0.09220226352403696,0.03248920298390263,37268.352575,37268.352575,
True,False,5e-06,10.0,10.0,0.01697,0.016935,0.017095,0.01697,spot,LTCBEAR,USD,,False,True,0.011021745606196008,0.24413489736070382,0.1283244680851064,8499.6221,8499.6221,
True,False,5e-06,10.0,10.0,0.016595,0.016855,0.01719,0.016855,spot,LTCBEAR,USDT,,False,True,0.006869772998805257,0.22984312294782927,0.1296916890080429,315.1118,315.094197854852,
True,False,5e-05,1.0,1.0,0.1776,0.177,0.17795,0.1776,spot,LTCBULL,USD,,False,True,-0.0036465638148667602,-0.2089086859688196,-0.12122711528946066,20688.8587,20688.8587,
True,False,5e-05,1.0,1.0,0.1787,0.17525,0.17865,0.17865,spot,LTCBULL,USDT,,False,True,-0.0075,-0.20227729403884795,-0.10675,16031.09695,16030.201452924373,
True,False,0.5,1e-05,1e-05,12633.5,11958.0,12003.0,12003.0,spot,LTCHALF,USD,,False,True,-0.0011650162270117335,-0.038490807866383626,-0.02172052650882269,0.0,0.0,
True,False,0.05,0.0001,0.0001,639.75,666.4,668.7,666.4,spot,LTCHEDGE,USD,,False,True,0.003538890143814472,0.0760536089132892,0.04100601421541826,0.0,0.0,
True,False,0.00025,0.1,0.1,0.7095,0.7005,0.70925,0.70925,spot,MATICBEAR2021,USD,,False,True,0.005315379163713678,0.15231519090170592,0.10518114530580444,141761.68595,141761.68595,
True,False,0.001,0.1,0.1,2.694,2.678,2.696,2.694,spot,MATICBULL,USD,,False,True,-0.004066543438077634,-0.1373679154658982,-0.08770741618692855,1530148.5712,1530148.5712,
True,False,5.0,1e-06,1e-06,73995.0,71075.0,71400.0,71400.0,spot,MATICHALF,USD,,False,True,-0.0001400364094664613,-0.02030735455543359,-0.015511892450879007,3994.10211,3994.10211,
True,False,5e-05,0.1,0.1,0.6195,0.6441,0.64865,0.6441,spot,MATICHEDGE,USD,,False,True,0.0031928977493964643,0.04842516480833401,0.03064245139611169,23989.349315,23989.349315,
True,False,5e-07,100.0,100.0,0.0024525,0.002476,0.002493,0.002476,spot,MIDBEAR,USD,,False,True,0.01309328968903437,0.2470410475950642,0.16627414036740462,238.90725,238.90725,
True,False,0.1,0.001,0.001,262.2,252.0,254.5,254.5,spot,MIDBULL,USD,,False,True,-0.018889745566692366,-0.21377818968180415,-0.1663937111038323,469.24193,469.24193,
True,False,1.0,1e-05,1e-05,17992.0,16818.0,16868.0,16868.0,spot,MIDHALF,USD,,False,True,-0.004367843229842993,-0.03913414981486756,-0.028732653883802615,0.0,0.0,
True,False,0.025,0.001,0.001,167.7,173.925,174.575,173.925,spot,MIDHEDGE,USD,,False,True,0.007676709154113557,0.07994411673393356,0.05761629674673153,20.41104,20.41104,
True,False,1e-06,10.0,10.0,0.003681,0.00373,0.003795,0.00373,spot,MKRBEAR,USD,,False,True,0.016625783592259472,0.20090148100450742,0.10748218527315914,5437.4506,5437.4506,
True,False,0.1,0.001,0.001,222.9,222.8,226.6,222.9,spot,MKRBULL,USD,,False,True,-0.008892841262783458,-0.20506419400855921,-0.10337892196299275,18218.4736,18218.4736,
True,False,1e-08,1000.0,1000.0,3.772e-05,3.938e-05,3.982e-05,3.938e-05,spot,OKBBEAR,USD,,False,True,0.022591534666320436,0.15045281916447562,0.11368778280542986,114.28999,114.28999,
True,False,0.005,0.01,0.01,18.525,18.1,18.275,18.275,spot,OKBBULL,USD,,False,True,-0.006793478260869565,-0.14682539682539683,-0.12181643440653532,4205.6221,4205.6221,
True,False,0.5,1e-05,1e-05,13231.5,12930.5,12979.5,12979.5,spot,OKBHALF,USD,,False,True,-0.004028545119705341,-0.021375254467315086,-0.019045459698446888,0.0,0.0,
True,False,0.01,0.001,0.001,85.67,78.67,79.13,79.13,spot,OKBHEDGE,USD,,False,True,0.007127402316405753,0.049191195969238925,0.042418653668818335,0.0,0.0,
True,False,2.5,1e-05,1e-05,6240.0,6242.5,6422.5,6242.5,spot,PAXGBEAR,USD,,False,True,0.0,-0.020784313725490194,-0.011089108910891089,190.173825,190.173825,
True,False,1.0,1e-05,1e-05,5150.0,5137.5,5182.0,5150.0,spot,PAXGBULL,USD,,False,True,0.0,-0.009615384615384616,0.0,7.8285,7.8285,
True,False,0.25,1e-05,1e-05,5750.0,5632.75,5664.25,5664.25,spot,PAXGHALF,USD,,False,True,0.0,-0.0008819508753362438,-0.00044116998279437067,0.0,0.0,
True,False,0.5,1e-05,1e-05,5294.5,5504.5,5572.5,5504.5,spot,PAXGHEDGE,USD,,False,True,9.084302325581395e-05,0.0,-0.0009075233687267447,0.0,0.0,
True,False,5e-05,1.0,1.0,0.15565,0.153,0.15565,0.15565,spot,PRIVBEAR,USD,,False,True,0.0,0.0,0.0,9.9616,9.9616,
True,False,0.05,0.001,0.001,129.1,124.2,126.4,126.4,spot,PRIVBULL,USD,,False,True,-0.017107309486780714,-0.20227201009782267,-0.1584553928095872,660.71945,660.71945,
True,False,1.0,1e-05,1e-05,21263.0,15502.0,15553.0,15553.0,spot,PRIVHALF,USD,,False,True,-0.0028849852545198102,-0.037323594949244865,-0.028362591366277255,0.0,0.0,
True,False,0.05,0.0001,0.0001,351.1,392.8,395.4,392.8,spot,PRIVHEDGE,USD,,False,True,0.0039616613418530355,0.07616438356164383,0.055346587855991405,0.0,0.0,
True,False,1e-08,100000.0,100000.0,1.28e-06,1.26e-06,1.28e-06,1.28e-06,spot,SUSHIBEAR,USD,,False,True,-0.015384615384615385,-0.1111111111111111,-0.20987654320987653,22957.811,22957.811,
True,False,1e-07,100.0,100.0,0.0005915,0.0005901,0.0005943,0.0005915,spot,SUSHIBULL,USD,,False,True,0.007666098807495741,-0.002529510961214165,0.14676231097324544,181835.75679,181835.75679,
True,False,1e-08,100000.0,100000.0,1.46e-06,1.45e-06,1.48e-06,1.46e-06,spot,SXPBEAR,USD,,False,True,-0.02666666666666667,0.3394495412844037,0.08955223880597014,6064.53,6064.53,
True,False,5e-06,10.0,10.0,0.017675,0.01784,0.017865,0.01784,spot,SXPBULL,USD,,False,True,0.029428736295441432,-0.27302363488182557,-0.10193808205386358,150523.63075,150523.63075,
True,False,0.5,1e-05,1e-05,14206.5,13132.5,13208.0,13208.0,spot,SXPHALF,USD,,False,True,0.004945598417408506,-0.05484990518444309,-0.017261904761904763,0.0,0.0,
True,False,0.5,1e-05,1e-05,14225.5,13131.0,13216.0,13216.0,spot,SXPHALF,USDT,,False,True,0.005057226510513707,-0.05400665688414874,-0.016007743280470554,0.0,0.0,
True,False,0.25,0.0001,0.0001,78.25,78.0,79.25,78.25,spot,SXPHEDGE,USD,,False,True,-0.006349206349206349,0.1299638989169675,0.03642384105960265,341.69655,341.69655,
True,False,1e-08,1000000.0,1000000.0,1.8e-07,1.8e-07,1.9e-07,1.8e-07,spot,THETABEAR,USD,,False,True,0.0,0.2857142857142857,0.2,6488.53,6488.53,
True,False,0.5,0.0001,0.0001,1594.5,1597.0,1620.5,1597.0,spot,THETABULL,USD,,False,True,0.007570977917981073,-0.24563060935285783,-0.22513343037360506,173929.4069,173929.4069,
True,False,2.5,1e-06,1e-06,36837.5,35485.0,35617.5,35617.5,spot,THETAHALF,USD,,False,True,0.0004915730337078652,-0.037949895333918564,-0.033118425517475396,0.0,0.0,
True,False,0.0025,0.01,0.01,20.62,20.6075,20.7925,20.62,spot,THETAHEDGE,USD,,False,True,-0.0001212268153715602,0.08355228586442459,0.07423808283407138,12403.93445,12403.93445,
True,False,0.25,0.0001,0.0001,924.0,955.75,966.0,955.75,spot,TOMOBEAR2021,USD,,False,True,0.014058355437665782,0.360014229811455,0.15638233514821537,470.3292,470.3292,
True,False,5e-07,100.0,100.0,0.000967,0.000927,0.0009415,0.0009415,spot,TOMOBULL,USD,,False,True,-0.0031762837480148226,-0.2966006723944714,-0.14486830154405086,4922.5907,4922.5907,
True,False,1.0,1e-05,1e-05,14059.0,14953.0,15032.0,14953.0,spot,TOMOHALF,USD,,False,True,-0.0020688734650293646,-0.05396684803239276,-0.02700416449765747,0.0,0.0,
True,False,0.0025,0.01,0.01,25.0525,26.8275,27.0325,26.8275,spot,TOMOHEDGE,USD,,False,True,0.00684931506849315,0.10242449147318677,0.05381518216635569,0.0,0.0,
True,False,1e-08,10000.0,10000.0,6.17e-06,6.13e-06,6.19e-06,6.17e-06,spot,TRXBEAR,USD,,False,True,0.026622296173044926,0.21218074656188604,0.17077798861480076,402.7079,402.7079,
True,False,0.0001,0.1,0.1,0.3367,0.3373,0.3393,0.3373,spot,TRXBULL,USD,,False,True,-0.021467943138961415,-0.19976275207591934,-0.1675715695952616,146324.72289,146324.72289,
True,False,1.0,1e-05,1e-05,17331.0,16629.0,16665.0,16665.0,spot,TRXHALF,USD,,False,True,-0.0037661406025824963,-0.03391304347826087,-0.028619724877593844,1803.46386,1803.46386,
True,False,0.01,0.001,0.001,107.49,118.71,119.18,118.71,spot,TRXHEDGE,USD,,False,True,0.016526802534680595,0.06888168557536467,0.05755011135857461,0.0,0.0,
True,False,1.0,1e-05,1e-05,5306.0,5206.0,5339.0,5306.0,spot,TRYBBEAR,USD,,False,True,0.0,0.02630560928433269,0.0026455026455026454,9.97528,9.97528,
